"timestamp","mNID","mMID","mHasAgg","mAggList","c1ID","c1MID","c1HasAgg","c1AggList","c2ID","c2MID","c2HasAgg","c2AggList","fpos2c1","fpos2c2","m_fpos2periph","m_agg2fpos","m_agg2periph","m_c1_agg2fpos","m_c2_agg2fpos","m_len","m_c1_len","m_c2_len","fileID","negneg","posneg","pospos","Type","fisRatio","fisRatio2","aggBias"
32,493,486,TRUE,"[498,491]",508,501,TRUE,"[507]",509,502,TRUE,"[513]",0.5,0.54881690936049,9.92543946442894,0.965188564678442,5.74937691012282,2.87764501987817,0.53254833995939,12.4494505390465,9.82543296573647,1.75096587438734,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,FALSE,TRUE,"DUMP+/+",0.797259239136601,0.0886256111308533,0.757487607330772
18,34,35,TRUE,"[37,36]",36,37,TRUE,"[38]",37,38,TRUE,"[39]",0.5,0.506359556046887,5.85357825295214,1.07264022471905,0,0.64,3.25674318409624,7.92630386373839,1.8257773097089,5.72671533794199,"20210329_Tom70GFPMTSFlcMch_009y009",FALSE,FALSE,TRUE,"DUMP+/+",0.738500359509475,0.154866645944975,0.232505835675538
20,39,40,TRUE,"[41,40]",41,42,TRUE,"[42]",42,43,TRUE,"[43]",0.506359556046887,0.5,5.76789282800291,0.833137084989847,0,0.64,3.35046901411655,7.96589238953478,1.85891439469875,5.68789282800291,"20210329_Tom70GFPMTSFlcMch_009y009",FALSE,FALSE,TRUE,"DUMP+/+",0.724073656277418,0.12621319642106,0.229417427464275
32,134,135,TRUE,"[121,118,120]",136,137,TRUE,"[125]",137,138,TRUE,"[122,123]",0.08,0.24,5.93457197349373,0.819411254969543,5.96016551368331,1.43146273465814,0.899411254969543,9.85505057792852,2.58978838432643,6.0622009043612,"20210329_Tom70GFPMTSFlcMch_009y010",FALSE,FALSE,TRUE,"DUMP+/+",0.60218584639077,0.121322666529035,0.570175248077494
3,36,37,TRUE,"[2491,2490]",51,52,TRUE,"[2509]",52,53,TRUE,"[2510]",0.524976189936267,1.01271911209377,4.8088865485445,0.32,2.42410295937719,3.83748970387614,0,12.5526581613342,6.28043466926983,4.23565757879499,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,FALSE,TRUE,"DUMP+/+",0.383097068902685,0.0623917095789166,0.81159362682754
5,67,68,TRUE,"[2535,2533]",83,84,TRUE,"[2555]",84,85,TRUE,"[2557]",0.08,0.226274169979695,4.45488506424521,0.08,4.42174797925536,2.83171889285971,0,9.0900457827694,5.69464436217598,4.39516071852419,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,FALSE,TRUE,"DUMP+/+",0.490083897342921,0.0176410204154348,0.927892074504795
9,130,131,TRUE,"[2627,2623]",146,147,TRUE,"[2651]",147,148,TRUE,"[2654]",0,0.466476151587624,5.19456547480127,0.353137084989848,2.04401107461753,6.63230887813157,0.08,8.99130216020503,9.2632747525189,4.62319462490279,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,FALSE,TRUE,"DUMP+/+",0.577732277510604,0.0636546536487609,0.923876234024938
9,132,133,TRUE,"[2630,2628,2629,2631]",148,149,TRUE,"[2655,2657]",150,151,TRUE,"[2656,2658]",0.08,0.54881690936049,6.70662345318233,0.48,1.59096587438734,0.48,2.78391918985787,10.4765037222684,4.17556569403533,6.03398322846328,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,FALSE,TRUE,"DUMP+/+",0.640158552029816,0.0667907541179787,0.143857684088178
22,336,337,TRUE,"[2904,2902]",350,351,TRUE,"[2923]",351,352,TRUE,"[2924]",0.506359556046887,0.08,3.98193174877468,0.08,2.12401107461753,5.22780094324324,0,10.7418695577737,6.7657216174004,4.3946638582534,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,FALSE,TRUE,"DUMP+/+",0.370692618017599,0.019695062583002,0.986240489919436
32,482,481,TRUE,"[3139,3137]",496,495,TRUE,"[3159]",495,494,TRUE,"[3161]",0.506359556046887,0,1.63782878939749,0,0.64,4.80233672428582,0.193137084989848,10.9001098213748,8.09122327283031,1.67096587438734,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,FALSE,TRUE,"DUMP+/+",0.150258008060227,0,0.964895867947007
36,540,539,TRUE,"[3233,3231]",554,553,TRUE,"[3254]",556,555,TRUE,"[3252]",0.5,0.524976189936267,8.44277139355564,0.16,4.34317512882538,0,4.38811403399472,10.8801033226823,2.07096587438734,8.41641183750876,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,FALSE,TRUE,"DUMP+/+",0.775982648616446,0.0185986576511677,0.0923686802391592
4,12,12,TRUE,"[183,184,182]",17,16,TRUE,"[188]",18,17,TRUE,"[189,186]",0,0.554616984954482,5.36047860443479,1.4262741699797,2.21823376490863,1.4262741699797,3.22978838432643,12.69536366868,5.67998174416399,8.27966865341251,"20210329_Tom70GFPMTSFlcMch_010y001",FALSE,FALSE,TRUE,"DUMP+/+",0.422239074384243,0.210155610111014,0.273721336964446
26,123,121,TRUE,"[299,300,298]",128,125,TRUE,"[304]",129,126,TRUE,"[305,302]",0.08,0.288444102037119,3.90292546931628,1.1862741699797,0.24,1.10627416997969,1.65823376490863,11.0498620132501,4.72702842869346,6.53438820397441,"20210329_Tom70GFPMTSFlcMch_010y001",FALSE,FALSE,TRUE,"DUMP+/+",0.353210335535069,0.233096410842276,0.378644216699806
36,186,175,TRUE,"[368,369,367]",192,180,TRUE,"[375,372]",191,179,TRUE,"[374]",0.08,0.407921561087423,4.46057048919445,1.29941125496954,0.838822509939086,1.51195959492893,0.866274169979695,10.53536366868,6.3611592342249,4.14057048919445,"20210329_Tom70GFPMTSFlcMch_010y001",FALSE,FALSE,TRUE,"DUMP+/+",0.423390271989854,0.225592946763435,0.555433817731317
8,50,51,TRUE,"[15,14]",58,59,TRUE,"[17]",55,56,TRUE,"[16]",0.16,0,4.29438820397441,3.02292546931628,0.306274169979695,2.89606255430612,3.37655941457692,8.91631995274909,4.46761717372392,4.67448008873407,"20210329_Tom70GFPMTSFlcMch_010y004",FALSE,FALSE,TRUE,"DUMP+/+",0.481632358050404,0.413119568777052,0.47508816297451
14,99,97,TRUE,"[27,26]",104,102,TRUE,"[28]",108,105,TRUE,"[29]",0.16,0.08,4.66643968366301,3.02861089426551,0.339411254969543,3.27714815960738,2.94861089426551,9.36268600748845,4.56938340881529,4.50643968366301,"20210329_Tom70GFPMTSFlcMch_010y004",FALSE,FALSE,TRUE,"DUMP+/+",0.498408221735803,0.39357907574414,0.531592366954747
21,157,152,TRUE,"[41,40]",162,157,TRUE,"[42]",165,160,TRUE,"[43]",0.178885438199983,0.54881690936049,4.56702842869346,2.92919963929597,0.386274169979695,3.26342232958707,2.22342232958707,9.3295489224986,4.56938340881529,3.86125111898457,"20210329_Tom70GFPMTSFlcMch_010y004",FALSE,FALSE,TRUE,"DUMP+/+",0.489522962646123,0.390756472819218,0.553911292980273
6,42,42,TRUE,"[28,29,26]",49,49,TRUE,"[33]",50,50,TRUE,"[34,31]",0.178885438199983,0.178885438199983,11.1558230924783,2.55096587438734,1.06635955604689,2.39096587438734,6.97221699337191,15.4378467260126,4.12202363353434,10.982097262458,"20210329_Tom70GFPMTSFlcMch_010y006",FALSE,FALSE,TRUE,"DUMP+/+",0.72262818063097,0.186109662923531,0.264362055434263
39,283,283,TRUE,"[193,191]",290,290,TRUE,"[198]",287,287,TRUE,"[196]",0.288444102037119,0.08,3.76369798386606,0.32,1.41899978076594,0.273137084989848,0.24,7.23917179314171,3.44369798386606,3.47547380927567,"20210329_Tom70GFPMTSFlcMch_010y006",FALSE,FALSE,TRUE,"DUMP+/+",0.519907261688655,0.0783603491894507,0.637015847537351
18,17,18,TRUE,"[53,51,52]",19,19,TRUE,"[56]",20,20,TRUE,"[54,55]",0.5,0.512640224719052,2.73792067415716,1,1.23313708498985,0.5,0.512640224719052,10.9176812123293,2.771057759147,6.42978838432643,"20210329_Tom70GFPMTSFlcMch_011y003",FALSE,FALSE,TRUE,"DUMP+/+",0.250778587587374,0.267528416778263,0.493758778087964
22,25,25,TRUE,"[65,63,64]",26,26,TRUE,"[68]",27,27,TRUE,"[66,67]",0.5,0.506359556046887,2.65792067415716,1,1.1862741699797,0.5,0.586359556046886,10.8777665983965,2.72419484413685,6.96134300374423,"20210329_Tom70GFPMTSFlcMch_011y003",FALSE,FALSE,TRUE,"DUMP+/+",0.244344337609612,0.273379356492037,0.477847215243089
7,31,32,TRUE,"[19,18,17]",35,36,TRUE,"[21,20]",36,37,TRUE,"[22]",0,0.226274169979695,2.68401107461753,0.08,1.97823376490863,0.08,2.23195959492893,7.57907990838206,3.7026123785648,4.78193174877468,"20210329_Tom70GFPMTSFlcMch_011y004",FALSE,FALSE,TRUE,"DUMP+/+",0.354134157056341,0.0289434440891558,0.0315179795911665
23,104,104,TRUE,"[67,66,65]",107,107,TRUE,"[69,68]",108,108,TRUE,"[70]",0.16,0.226274169979695,4.74360609910639,0.08,2.96469170440765,0,2.08568542494924,9.86621197897872,4.56988026908609,4.86947529357496,"20210329_Tom70GFPMTSFlcMch_011y004",FALSE,FALSE,TRUE,"DUMP+/+",0.480793044910577,0.0165851021738323,0.0647259770459961
7,25,19,TRUE,"[19,18,20]",28,21,TRUE,"[22]",29,22,TRUE,"[21,23]",0.512640224719052,0.08,4.66929152405563,0.739411254969543,0.64,2.79714815960738,0.659411254969543,12.6515648170991,4.46242860904548,6.85532499196611,"20210329_Tom70GFPMTSFlcMch_011y005",FALSE,FALSE,TRUE,"DUMP+/+",0.36906830036905,0.136707688549085,0.817393233024662
23,61,44,TRUE,"[67,68,66]",64,46,TRUE,"[71,69]",63,45,TRUE,"[70]",0,0.45254833995939,5.1474334042046,1.65773690463783,2.62391918985787,1.69087398962768,3.17724004436704,10.4642684730605,5.68320112359526,4.71615443906578,"20210329_Tom70GFPMTSFlcMch_011y005",FALSE,FALSE,TRUE,"DUMP+/+",0.491905709171768,0.243599620494996,0.317793889329439
37,102,71,TRUE,"[109,110,108]",104,72,TRUE,"[112]",105,73,TRUE,"[113,111]",0.512249938994628,0,4.95615443906578,1.64401107461753,0.48,3.07782878939749,1.64401107461753,10.3998524229318,4.50360609910639,5.40428023020404,"20210329_Tom70GFPMTSFlcMch_011y005",FALSE,FALSE,TRUE,"DUMP+/+",0.476560073885028,0.249086340518159,0.685903158621351
6,27,27,TRUE,"[15,16]",32,32,TRUE,"[18]",31,31,TRUE,"[19]",0.506359556046887,0.5,5.67330259867316,0,1.04,4.24183986401502,0.226274169979695,7.94435385912769,6.33238776550629,2.52477709047484,"20210329_Tom70GFPMTSFlcMch_011y011",FALSE,FALSE,TRUE,"DUMP+/+",0.714130148187546,0,0.867334428044218
25,130,130,TRUE,"[73,74]",136,136,TRUE,"[76]",134,134,TRUE,"[77]",0,0.512640224719052,5.4532107139135,0.6257773097089,0.866274169979695,4.22861089426551,0.08,8.3037716127897,6.51239426419876,2.65792067415716,"20210329_Tom70GFPMTSFlcMch_011y011",FALSE,FALSE,TRUE,"DUMP+/+",0.656714920424149,0.102941033487348,0.877077503309168
31,162,162,TRUE,"[92,93]",165,165,TRUE,"[97]",167,167,TRUE,"[95]",0.288444102037119,0.5,5.80585093863255,0.306274169979695,0.753137084989847,0.08,4.56752528896426,8.25690869777955,2.691057759147,6.55866193548598,"20210329_Tom70GFPMTSFlcMch_011y011",FALSE,FALSE,TRUE,"DUMP+/+",0.703150676741025,0.0501092769760458,0.0677789140327088
35,182,181,TRUE,"[107,106]",185,184,TRUE,"[111]",187,186,TRUE,"[109]",1.01587400793602,0,5.13370757418429,0.672640224719052,0.8,0.08,4.21488506424521,8.5437716127897,2.691057759147,6.27974104209477,"20210329_Tom70GFPMTSFlcMch_011y011",FALSE,FALSE,TRUE,"DUMP+/+",0.600871348960139,0.115845665470831,0.206349787862986
38,195,194,TRUE,"[120,118]",198,197,TRUE,"[124]",199,198,TRUE,"[122]",0.54881690936049,0,5.4532107139135,0.7057773097089,0.72,0.193137084989848,4.61438820397441,8.4637716127897,2.771057759147,6.73122327283031,"20210329_Tom70GFPMTSFlcMch_011y011",FALSE,FALSE,TRUE,"DUMP+/+",0.644300314728848,0.114593064153062,0.138518781451714
13,51,52,TRUE,"[63,64]",54,55,TRUE,"[68]",55,56,TRUE,"[69]",0.226274169979695,0.24,6.70712031345312,0.24,5.16870277902517,0.45254833995939,0.08,8.73072641255951,2.45674318409624,6.99113138807065,"20210329_Tom70GFPMTSFlcMch_012y002",FALSE,FALSE,TRUE,"DUMP+/+",0.768220191140642,0.0345466882925921,0.679622758982959
22,92,93,TRUE,"[108,109]",96,97,TRUE,"[114]",95,96,TRUE,"[113]",0.506359556046887,0.506359556046887,5.91379945894395,0.08,5.30125111898456,0,0.786274169979695,8.46476533333129,6.83162824834144,2.8373319291267,"20210329_Tom70GFPMTSFlcMch_012y002",FALSE,FALSE,TRUE,"DUMP+/+",0.698637141854066,0.0133471265677106,0.281468286231325
26,110,111,TRUE,"[128,129]",114,115,TRUE,"[133]",115,116,TRUE,"[134]",0.08,0.178885438199983,1.87832564966829,0.32,0.08,0.419411254969543,0.16,8.82877640794882,2.131057759147,6.83731367329068,"20210329_Tom70GFPMTSFlcMch_012y002",FALSE,FALSE,TRUE,"DUMP+/+",0.212750392905768,0.145565330618003,0.595745228436143
29,124,125,TRUE,"[143,144]",128,129,TRUE,"[148]",129,130,TRUE,"[149]",0.32,0.54881690936049,1.84568542494924,0.193137084989848,0.16,0.753137084989847,0,8.17035887352087,2.41841753442795,6.59162824834145,"20210329_Tom70GFPMTSFlcMch_012y002",FALSE,FALSE,TRUE,"DUMP+/+",0.225900165894901,0.0947297197516315,0.661632258823522
33,143,144,TRUE,"[164,165]",147,148,TRUE,"[169]",148,149,TRUE,"[170]",0.5,0.554616984954482,5.32301735407594,2.69271911209377,0,4.50978838432643,2.45899978076594,10.5530748939889,6.67289112446955,4.69741081650142,"20210329_Tom70GFPMTSFlcMch_012y002",FALSE,FALSE,TRUE,"DUMP+/+",0.504404394695234,0.335929096903117,0.624396785484175
5,20,21,TRUE,"[16,18,17]",24,25,TRUE,"[21]",25,26,TRUE,"[20,22]",0.5,0.5,4.84634779890334,1,0.818914394698747,1.1057773097089,0.5,6.87238126681382,2.2115546194178,5.1989880236224,"20210329_Tom70GFPMTSFlcMch_012y011",FALSE,FALSE,TRUE,"DUMP+/+",0.705191928495873,0.171046956903176,0.616237352181214
13,55,56,TRUE,"[50,48,49]",58,59,TRUE,"[53]",60,61,TRUE,"[54,52]",0.5,1,4.16802214923506,0.986359556046887,0.48,0.832640224719052,0.16,6.2265250697302,1.8915546194178,4.54007362892365,"20210329_Tom70GFPMTSFlcMch_012y011",FALSE,FALSE,TRUE,"DUMP+/+",0.669397794525488,0.191363312312729,0.534629992529008
3,10,11,TRUE,"[10,9,11,8]",13,14,TRUE,"[15,14,13]",14,15,TRUE,"[16]",0.08,0.614817045957576,3.49773690463783,0.353137084989848,0.866274169979695,0.113137084989848,1.73254833995939,9.85681031432742,7.35749744281001,3.20518856467844,"20210329_Tom70GFPMTSFlcMch_013y010",FALSE,FALSE,TRUE,"DUMP+/+",0.354854845847412,0.0917031006314466,0.0760231832881897
